https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%99%BD%E9%AF%8A_(%E9%9B%BB%E5%BD%B1),大白鲨 (电影),"《大白鲨》（英语：Jaws）是一部1975年的美国惊悚电影[1]，由史蒂文·斯皮尔伯格执导，根据彼得·本奇利的同名小说改编。本片是暑期大片的开山之作，其发行被视为电影史上的分水岭。

影片讲述一个名叫艾米蒂岛的暑期度假小镇近海出现一头巨大的食人大白鲨，多名游客命丧其口，当地警长在一名海洋生物学家和一位职业鲨鱼捕手的帮助下决心猎杀这条鲨鱼。罗伊·沙伊德尔在片中出演马丁·布罗迪警长，理查德·德莱弗斯饰演海洋生物学家马特·胡珀，罗伯特·肖扮演鲨鱼捕手昆特，莫瑞·汉密尔顿诠释艾米蒂岛市长，另有洛兰·加里出演布罗迪的夫人艾伦。小说原著作者本奇利撰写了剧本的初稿，之后演员兼编剧卡尔·哥特列布在电影进行主体拍摄期间对其进行了改编。

影片主要是在马萨诸塞州的马萨葡萄园岛取景，拍摄过程困难重重，预算超支、日程延误。由于艺术制作部门制作的机械鲨鱼出现了许多故障，斯皮尔伯格决定充分利用作曲家约翰·威廉斯创作的简约、不详的音乐主题来表明鲨鱼即将出场，用音乐来表现这条可怕动物的存在。斯皮尔伯格及他人都曾把这种暗示性手法与经典惊悚片导演阿尔弗雷德·希区柯克相比。环球影业对本片的发行力度即使是按当年的大型制片公司电影来说也异常之大，上映银幕超过450张，并配以大量营销宣传活动和着重强调搭售商品的电视广告。

《大白鲨》获得了影评人的普遍好评，创下历史电影票房新纪录，这个纪录要到两年后才被《星球大战》超越。影片配乐和剪辑获得了包括奥斯卡金像奖在内的多个奖项肯定，电影本身还经常登上多个组织评选的史上最佳电影榜单。《大白鲨》和《星球大战》一样，在建立好莱坞现代商业模式上有着举足轻重的地位，开创了把动作和冒险类电影在暑期通过数以千计的电影院放映，并伴随着大量广告的高概念营销理念。影片之后还拍摄了三部续集，并且出现了许多模仿之作，不过都没有斯皮尔伯格和本奇利的参与。2001年，《大白鲨》因其在“文化、历史和审美方面的显著成就”，获美国国会图书馆列入国家电影登记表下属的国家电影保存委员会保护电影名单。 "
https://zh.wikipedia.org/wiki/%E7%A5%9E%E6%8E%A2%E5%8F%AF%E4%BC%A6%E5%9D%A1,神探可伦坡,"《神探可伦坡》（英语：Columbo）是一部著名的美国经典电视电影系列，由彼得·福克（Peter Falk）主演。自1968年2月20日～2003年1月30日期间，包括2集试播片、本章以及之后陆续推出的特别篇，共69集。故事讲述一位总是穿着一件皱巴巴的棕色风衣，顶着一头乱发，嘴里叼雪茄，开着一辆标致403的洛杉矶重案组的刑警主角可伦坡（Columbo）。看似不修边幅的他，总是以敏锐的推理能力侦破各种案件，并让犯人无从抵赖。

本片每集成独立篇，一大特点是每集中客串演出犯人角色的全为名演员与名人。另一特点是剧情采用固定的倒叙推理形式：先描述犯人作案的情形，而后描写可伦坡从与嫌疑犯的交谈及证据中确定其嫌疑，逼得犯人不得不自白。犯人原以为天衣无缝的杀人计划，都逃不过他的锐眼。他的一句名言是：“世上没有完美犯罪。”[1]
本片特别之处就是使用较少见的倒叙推理形态，着重如何抓住犯人，而不是常见的查证谁是凶手，犯罪手法或动机。这种剧情铺陈手法、以及人物设定，日后为三谷幸喜所编剧的日剧《古畑任三郎》系列所师法。 "
https://zh.wikipedia.org/wiki/%E6%A9%AB%E8%A1%9D%E7%9B%B4%E6%92%9E%E5%A4%A7%E9%80%83%E4%BA%A1,横冲直撞大逃亡,"《横冲直撞大逃亡》（英语：The Sugarland Express）是一部于1974年上映的美国犯罪剧情电影，由斯蒂芬·斯皮尔伯格执导，并由贺尔·巴伍德与马修·罗宾斯编剧。该片同时也是斯皮尔伯格的剧场电影处女作[3]，由戈尔迪·霍恩、威廉·阿瑟顿、班·约翰森与麦克·萨克斯主演。剧情根据真实事件改编，讲述一对逃狱的夫妻试图寻找被送去寄养家庭的孩子。

该片在美国德克萨斯州各地取景。电影在上映后收获普遍影评人的好评，但在票房方面的表现就没那么出色。《横冲直撞大逃亡》在第27届戛纳电影节上荣获最佳剧本奖。 "
https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%89%E9%A1%9E%E6%8E%A5%E8%A7%B8_(%E9%9B%BB%E5%BD%B1),第三类接触 (电影),"《第三类接触》（英语：Close Encounters of the Third Kind）是一部由导演史蒂文·斯皮尔伯格所执导的1977年美国科幻电影。《第三类接触》是科幻电影的里程碑之一，不止是因为它特别的影响力，也因为《第三类接触》将外星人描述为温和友善的，这与其它早期的电影大不相同，因为在此之前的电影几乎都将外星人塑造成邪恶的怪物。本片主演是李察·德雷福克斯、梅林达·狄龙、特瑞·加尔、鲍勃·巴拉班、卡里·加菲和弗朗索瓦·特吕弗。本片讲述Roy Neary是一名印第安纳州的蓝领，在遇见到不明飞行物（UFO）后，他的生活发生了变化。

《第三类接触》是斯皮尔伯格长期珍视的项目。1973年底，他与哥伦比亚电影公司就科幻电影进行了协议。尽管斯皮尔伯格在剧本方面获得唯一的挂名，但他却受保罗·许瑞德、约翰·希尔、大卫·杰拉、贺尔·巴伍德、马修·罗宾斯和杰里·贝尔森的帮助，他们于不同的程度在剧本上合作。电影标题源于飞碟学家约瑟夫·艾伦·海尼克的与外星人接触的分类法，其中第三类是表示人类对外星人或“活的生物”的观察。道格拉斯·特兰布担任视觉效果主管，而卡罗·兰博蒂设计了外星人。

2007年12月，本片被美国国会图书馆视为“文化上、历史上或美学上有意义”，并被选中保存在国家影片登记表。本片的特别版附加了一些场景，于1980年上映。本片的第三个剪辑版于1998年在VHS和镭射影碟上发行（后来在DVD和蓝光光碟上发行）。本片为40周年纪念而以4K进行修复，并于2017年9月1日在剧院重新上映。[1] "
